SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,DATE
519359,POONA DAL   ,X ,Q,35.55,38.0,35.55,37.85,37.9,37.5,32,1228,46048.0,,2021-05-05
519367,TRANSGL.FOOD,X ,Q,165.95,166.0,165.95,166.0,166.0,155.95,19,468,77666.0,,2021-05-05
519383,ANIK INDS   ,B ,Q,11.85,13.2,11.75,11.91,11.91,13.05,290,40669,493190.0,,2021-05-05
519397,SHARAT INDUS,XT,Q,28.7,28.7,28.7,28.7,28.7,27.4,1,1294,37137.0,,2021-05-05
519421,KSE LIMITED ,XT,Q,2130.0,2130.0,2095.0,2103.2,2103.2,2132.75,66,830,1752701.0,,2021-05-05
519455,NARBADA     ,X ,Q,25.0,26.5,25.0,25.5,25.5,25.55,5,187,4726.0,,2021-05-05
519457,VIRAT CRANE ,X ,Q,21.55,23.55,21.55,22.85,22.85,22.3,47,4579,102175.0,,2021-05-05
519475,CHORDIA FOOD,X ,Q,112.0,112.0,109.0,111.9,111.9,113.0,10,605,67140.0,,2021-05-05
519477,CIANAGRO    ,XT,Q,34.55,36.25,34.55,34.55,34.55,34.55,5,1300,45490.0,,2021-05-05
519500,BKV INDUSTRS,XT,Q,6.01,6.01,5.9,6.01,6.01,5.9,29,7937,47552.0,,2021-05-05
519532,ASIAN TEA   ,X ,Q,16.5,17.5,16.0,16.7,16.7,16.5,44,6312,105867.0,,2021-05-05
519552,HERITGFOOD  ,A ,Q,362.7,364.25,351.3,356.7,354.55,362.75,905,24688,8828138.0,,2021-05-05
519566,SIMRAN FARMS,X ,Q,89.55,89.55,84.3,89.1,89.55,85.3,93,5735,504719.0,,2021-05-05
519588,DFM FOODS   ,A ,Q,372.0,372.0,337.0,341.3,341.3,350.65,423,5269,1814059.0,,2021-05-05
519600,CCL PRODUCTS,A ,Q,299.4,310.0,295.0,306.75,306.75,303.1,3221,72520,22008661.0,,2021-05-05
519602,KELLTONTEC  ,B ,Q,64.1,66.0,64.1,65.0,65.0,65.15,508,105763,6870891.0,,2021-05-05
519612,MAHAAN FOODS,X ,Q,15.6,16.85,15.6,16.85,16.85,16.85,5,208,3498.0,,2021-05-05
520008,RICO AUTO   ,A ,Q,42.2,42.4,40.8,41.1,41.25,41.4,557,66650,2770663.0,,2021-05-05
520021,OMAX AUTOS. ,B ,Q,39.6,40.7,39.6,40.45,40.45,39.65,178,4872,195604.0,,2021-05-05
520043,MUNJAL SHOWA,B ,Q,137.25,139.1,136.6,137.75,137.7,136.75,122,3722,513569.0,,2021-05-05
520051,JAMNA AUTO  ,A ,Q,71.2,71.45,69.45,70.1,70.5,70.85,645,109081,7646863.0,,2021-05-05
520056,SUNDAR.CLAY ,A ,Q,3100.0,3131.15,3077.25,3095.45,3091.15,3095.7,83,175,541668.0,,2021-05-05
520057,JTEKTINDIA  ,A ,Q,82.8,82.9,81.5,81.7,82.55,82.4,104,4264,349813.0,,2021-05-05
520059,MUNAUTO     ,B ,Q,52.4,56.8,51.0,55.6,56.8,52.4,678,35774,1942841.0,,2021-05-05
520066,JAYBH.MARUTI,B ,Q,317.0,317.0,298.45,299.95,300.0,308.85,586,9419,2848363.0,,2021-05-05
520073,RACLGEAR    ,X ,Q,244.25,251.95,242.35,251.6,251.0,244.7,144,9450,2351899.0,,2021-05-05
520075,SAMKRG PIST.,X ,Q,151.1,157.6,151.1,156.0,155.2,153.35,97,10024,1559253.0,,2021-05-05
520086,SICAL LOG   ,B ,Q,11.94,11.95,11.4,11.42,11.4,11.95,305,45189,525530.0,,2021-05-05
520111,RATNAMNI MET,A ,Q,1925.0,1950.35,1925.0,1941.05,1935.0,1924.45,76,534,1035645.0,,2021-05-05
520113,VESUVIUS IND,A ,Q,1037.6,1046.0,1033.1,1040.8,1046.0,1035.95,81,1081,1122610.0,,2021-05-05
520119,AUTOMOTIVE S,B ,Q,32.45,33.7,32.45,32.6,32.6,33.95,6,1602,53446.0,,2021-05-05
520121,ARCEE INDUST,XT,Q,5.9,5.9,5.9,5.9,5.9,5.9,1,50,295.0,,2021-05-05
520123,ABC INDIA   ,X ,Q,70.9,70.9,64.2,68.05,68.2,66.75,21,497,32401.0,,2021-05-05
520127,BALURGHAT TE,X ,Q,8.5,8.75,8.36,8.75,8.75,8.33,10,2574,22198.0,,2021-05-05
520131,COASTAL ROAD,P ,Q,14.9,14.9,14.9,14.9,14.9,15.64,1,100,1490.0,,2021-05-05
520141,SIBAR AUTO  ,X ,Q,8.25,8.25,8.25,8.25,8.25,8.28,1,1,8.0,,2021-05-05
520151,SHREY SH LOG,B ,Q,83.35,98.0,81.7,98.0,98.0,81.7,2496,98830,9317643.0,,2021-05-05
520155,STARLOG     ,X ,Q,14.5,14.5,13.05,14.25,14.25,14.25,7,503,6746.0,,2021-05-05
521014,EUROTEX IND ,B ,Q,7.08,7.08,7.08,7.08,7.08,7.08,1,40,283.0,,2021-05-05
521016,INDO COUNT  ,A ,Q,144.75,146.6,135.6,137.95,137.95,142.15,1432,80351,11392003.0,,2021-05-05
521018,MARAL OVERS ,B ,Q,32.55,35.9,32.5,35.75,35.75,34.2,106,8915,312963.0,,2021-05-05
521034,SOMA TEXTILE,B ,Q,5.59,5.59,5.34,5.34,5.34,5.47,3,660,3539.0,,2021-05-05
521054,KAKATIYA TEX,XT,Q,0.63,0.63,0.57,0.57,0.57,0.6,5,295,182.0,,2021-05-05
521062,OCTAVE      ,X ,Q,1.85,1.85,1.85,1.85,1.85,1.85,1,100,185.0,,2021-05-05
521064,TRIDENT     ,A ,Q,13.99,14.2,13.83,13.87,13.87,13.85,5774,1520134,21127166.0,,2021-05-05
521070,ALOK INDS.  ,B ,Q,19.1,19.3,18.9,18.95,18.95,19.1,3414,1433744,27291620.0,,2021-05-05
521080,PASARI SPIN ,XT,Q,1.55,1.55,1.55,1.55,1.55,1.55,2,100,155.0,,2021-05-05
521082,SPENTEX INDS,Z ,Q,0.73,0.79,0.73,0.79,0.79,0.76,14,6157,4800.0,,2021-05-05
521097,AMARJOTHI SP,X ,Q,116.85,118.5,115.0,117.8,117.8,113.5,282,36912,4311538.0,,2021-05-05
521105,OLYMPIA IND.,X ,Q,29.75,32.7,29.65,32.6,30.0,31.15,12,1674,52058.0,,2021-05-05
521109,NAGREEKA EXP,B ,Q,17.4,17.8,17.1,17.8,17.8,17.3,14,603,10448.0,,2021-05-05
521113,SUDITI IND. ,X ,Q,14.0,14.54,13.59,14.54,14.54,13.85,13,1204,17004.0,,2021-05-05
521131,SBFL        ,X ,Q,6.23,6.23,6.23,6.23,6.23,6.0,3,500,3115.0,,2021-05-05
521141,ADITYA SPIN.,XT,Q,6.2,6.51,6.2,6.51,6.51,6.2,11,1947,12625.0,,2021-05-05
521151,DHANLXMI FAB,X ,Q,19.2,19.2,17.4,18.8,18.8,18.3,9,532,9693.0,,2021-05-05
521163,ZODIAC CLOTH,B ,Q,91.9,93.65,90.15,90.65,90.65,91.05,101,10191,931619.0,,2021-05-05
521180,SUPER SPIN. ,B ,Q,6.2,6.31,6.09,6.31,6.31,5.74,258,257995,1622614.0,,2021-05-05
