DATE,SCRIP CODE,DELIVERY QTY,DELIVERY VAL,DAY'S VOLUME,DAY'S TURNOVER,DELV. PER.
2021-05-06,532868,34748,8699162,234815,58291124,14.8
2021-05-06,532869,379,18571,418,20092,90.67
2021-05-06,532870,74790,85261,78990,89947,94.68
2021-05-06,532872,26680,4841086,88225,16276030,30.24
2021-05-06,532873,98145,469734,98145,469734,100.0
2021-05-06,532874,84860,37278,84860,37278,100.0
2021-05-06,532875,23592,1120620,31232,1491152,75.54
2021-05-06,532878,23281,1406172,23281,1406172,100.0
2021-05-06,532879,3689,206216,6790,376033,54.33
2021-05-06,532880,1559,106792,1888,129599,82.57
2021-05-06,532884,8601,1137913,13924,1859702,61.77
2021-05-06,532885,405789,6736098,970689,16341671,41.8
2021-05-06,532887,2353,1883,2353,1882,100.0
2021-05-06,532888,2704,420608,6812,1055754,39.69
2021-05-06,532889,767,1112917,1780,2590888,43.09
2021-05-06,532890,400113,22806441,882944,50869639,45.32
2021-05-06,532891,5058,364682,7695,555135,65.73
2021-05-06,532892,18820,13326442,73182,51607114,25.72
2021-05-06,532893,11045,271155,16745,408814,65.96
2021-05-06,532894,43098,174978,46715,187668,92.26
2021-05-06,532895,20,130,20,129,100.0
2021-05-06,532896,6348,29201,6354,28305,99.91
2021-05-06,532898,23939,5156461,132991,28718558,18.0
2021-05-06,532899,6504,3965489,33601,20280358,19.36
2021-05-06,532900,1079,669682,1127,699228,95.74
2021-05-06,532906,3535,630291,5595,1019357,63.18
2021-05-06,532907,20025,65655,20025,65655,100.0
2021-05-06,532911,50398,453079,73268,658476,68.79
2021-05-06,532915,373518,37669291,1032689,101805851,36.17
2021-05-06,532916,120,2179,120,2179,100.0
2021-05-06,532918,10115,190162,13931,261906,72.61
2021-05-06,532921,148761,110194711,798253,593112781,18.64
2021-05-06,532922,108859,6515212,230743,13616200,47.18
2021-05-06,532923,1540,588049,2559,981307,60.18
2021-05-06,532924,3288,688836,3774,793890,87.12
2021-05-06,532925,3000,3900,3000,3900,100.0
2021-05-06,532926,22946,3281278,33133,4714221,69.25
2021-05-06,532927,1497,1906505,2713,3473609,55.18
2021-05-06,532928,38868,818172,61204,1299316,63.51
2021-05-06,532929,1829,466213,2179,557518,83.94
2021-05-06,532930,15648,729980,37323,1737072,41.93
2021-05-06,532931,55136,149970,65836,182184,83.75
2021-05-06,532932,12034,653447,15877,864322,75.8
2021-05-06,532933,10888,192174,11957,212467,91.06
2021-05-06,532934,7675,1570689,8858,1833106,86.64
2021-05-06,532935,6748,669065,16281,1628503,41.45
2021-05-06,532937,2364,163471,2384,168212,99.16
2021-05-06,532939,8815344,48308086,20418551,108227293,43.17
2021-05-06,532940,3967,691052,7034,1227965,56.4
2021-05-06,532941,5458,238515,22218,951698,24.57
2021-05-06,532942,19450,3876385,33807,6773648,57.53
2021-05-06,532944,21194,2207356,65156,6811344,32.53
2021-05-06,532945,40764,165502,46772,191026,87.15
2021-05-06,532946,5431,152340,9207,251567,58.99
2021-05-06,532947,8630,891048,15768,1630393,54.73
2021-05-06,532951,5256,369497,8281,582039,63.47
2021-05-06,532952,423,43146,423,43492,100.0
2021-05-06,532953,13086,2934536,28972,6507721,45.17
2021-05-06,532955,15124,1975951,56374,7355832,26.83
2021-05-06,532959,211479,150151,287466,202641,73.57
2021-05-06,532960,76419,12907170,116411,19695835,65.65
2021-05-06,532966,18162,845442,48901,2282276,37.14
2021-05-06,532967,3810,1657731,5915,2595231,64.41
2021-05-06,532972,1745,5435,1745,5435,100.0
2021-05-06,532974,37137,1702732,97407,4511151,38.13
2021-05-06,532975,2170,4008,2170,4008,100.0
2021-05-06,532976,2895,144461,2895,144500,100.0
2021-05-06,532977,7358,29018481,30660,120723061,24.0
2021-05-06,532978,1612,17780360,9969,110453763,16.17
2021-05-06,532980,561,10603,633,12179,88.63
2021-05-06,532983,5853,2648190,14581,6760880,40.14
2021-05-06,532985,29,14703,70,35473,41.43
2021-05-06,532986,5440,221952,7942,317305,68.5
2021-05-06,532987,130,104618,202,162107,64.36
2021-05-06,532988,0,0,3,815,0.0
2021-05-06,532989,3698,550818,3698,550817,100.0
2021-05-06,532993,3521,13206,3521,13206,100.0
2021-05-06,532994,3551,123575,4882,169568,72.74
2021-05-06,532998,3396,147557,3755,161305,90.44
2021-05-06,533001,6041,290875,6191,298096,97.58
2021-05-06,533007,66950,242359,76982,279909,86.97
2021-05-06,533012,6028,12056,6070,12137,99.31
2021-05-06,533014,11270,232010,11270,232010,100.0
2021-05-06,533022,28056,1108212,34242,1342234,81.93
2021-05-06,533023,185,1280894,568,3927145,32.57
2021-05-06,533029,3592,200973,5087,282205,70.61
2021-05-06,533033,43984,24650833,61073,34287411,72.02
2021-05-06,533047,15108,6682269,23523,10466380,64.23
2021-05-06,533048,10,25,10,24,100.0
2021-05-06,533056,5585,158335,8900,240442,62.75
2021-05-06,533080,882,407970,1682,779809,52.44
2021-05-06,533088,2953,617473,3873,809679,76.25
2021-05-06,533090,5729,12891,6132,13670,93.43
2021-05-06,533093,4009,412727,4264,448030,94.02
2021-05-06,533095,146,198159,248,338789,58.87
2021-05-06,533096,260829,25274331,618395,60470110,42.18
2021-05-06,533098,101633,2469682,305221,7416505,33.3
2021-05-06,533101,2652,180204,2652,183163,100.0
2021-05-06,533104,6135,2023630,10004,3290004,61.33
2021-05-06,533106,20857,2527869,38405,4662193,54.31
2021-05-06,533107,279709,795239,279709,795239,100.0
2021-05-06,533108,53770,344666,77668,503285,69.23
2021-05-06,533121,2256,1349314,3486,2064748,64.72
2021-05-06,533122,4383033,12316323,6702372,19127531,65.4
2021-05-06,533137,42088,1872916,96999,4287328,43.39
2021-05-06,533138,542,617420,962,1101308,56.34
2021-05-06,533144,256180,277051,256180,277051,100.0
2021-05-06,533146,5977,619218,14230,1467786,42.0
2021-05-06,533148,201975,23570483,642459,75507405,31.44
2021-05-06,533150,17719,22225828,66890,82283952,26.49
2021-05-06,533151,7486,617595,9304,764354,80.46
2021-05-06,533152,15302,267785,16455,288868,92.99
2021-05-06,533155,3869,10928571,11358,31931525,34.06
2021-05-06,533156,12287,197821,15438,247929,79.59
2021-05-06,533157,103113,311642,103113,311642,100.0
2021-05-06,533158,1094,667723,1275,777084,85.8
2021-05-06,533160,77342,1523638,113626,2249213,68.07
2021-05-06,533161,29763,2888500,76401,7226926,38.96
2021-05-06,533162,246205,5662715,385480,8900250,63.87
2021-05-06,533163,4410,105399,7960,203229,55.4
2021-05-06,533164,8348,243345,10338,300144,80.75
2021-05-06,533166,38225,45870,60687,72298,62.99
2021-05-06,533167,1626,42276,1777,46200,91.5
2021-05-06,533168,1980,242055,2178,267808,90.91
2021-05-06,533169,42112,1631840,62975,2451567,66.87
2021-05-06,533170,1252,62225,1402,68917,89.3
2021-05-06,533172,5,21398,6,25676,83.33
2021-05-06,533177,18030,41266,18030,41266,100.0
2021-05-06,533179,3261,7184147,14683,32550871,22.21
2021-05-06,533181,1415,118931,1654,138157,85.55
2021-05-06,533189,184224,260897,184224,260897,100.0
2021-05-06,533192,128663,2907784,170049,3807181,75.66
2021-05-06,533193,189990,2851750,324151,4903470,58.61
2021-05-06,533202,21996,38054,26298,44184,83.64
2021-05-06,533204,81,548,81,566,100.0
2021-05-06,533206,52739,1339571,83490,2120643,63.17
2021-05-06,533207,672412,981722,776359,1131213,86.61
2021-05-06,533208,2786,348529,4220,526699,66.02
2021-05-06,533210,84876,3934003,106098,4950223,80.0
2021-05-06,533212,1372,94600,1482,101184,92.58
2021-05-06,533217,2245,140650,2669,165532,84.11
2021-05-06,533218,1707,76559,2214,99211,77.1
2021-05-06,533221,267,53441,512,103203,52.15
2021-05-06,533227,174,26013,405,60617,42.96
2021-05-06,533229,24754,6636548,68596,18401353,36.09
2021-05-06,533230,15737,659381,17052,713652,92.29
2021-05-06,533239,354279,368451,574737,597842,61.64
2021-05-06,533244,1593,66747,1676,70208,95.05
2021-05-06,533248,13538,1258358,33065,3091942,40.94
2021-05-06,533252,138,54483,154,59447,89.61
2021-05-06,533257,59487,106626,59487,106626,100.0
2021-05-06,533259,5113,800952,8433,1343939,60.63
2021-05-06,533260,2424,295486,2858,349818,84.81
2021-05-06,533261,16342,339097,37582,777948,43.48
2021-05-06,533262,22879,1771979,26592,2045879,86.04
2021-05-06,533263,417088,809151,711848,1400892,58.59
2021-05-06,533265,8307,379215,13027,598855,63.77
2021-05-06,533267,405,150114,15793,5853464,2.56
2021-05-06,533268,165,159,166,149,99.4
2021-05-06,533269,13042,3145079,49512,12065357,26.34
2021-05-06,533270,1100,26730,3100,76879,35.48
2021-05-06,533271,44612,3506504,71996,5686769,61.96
2021-05-06,533272,5464,90430,5494,89361,99.45
2021-05-06,533273,1460,795992,4891,2697775,29.85
2021-05-06,533274,2515,683955,6448,1753862,39.0
2021-05-06,533275,30510,67122,35719,82209,85.42
2021-05-06,533278,174974,23551501,398635,53586050,43.89
2021-05-06,533282,3662,342031,6978,654168,52.48
2021-05-06,533284,111237,7113607,112294,7297990,99.06
2021-05-06,533285,15668,301609,18592,358933,84.27
2021-05-06,533286,25820,4220279,48316,7956716,53.44
2021-05-06,533287,17660,183841,41682,436142,42.37
2021-05-06,533289,15828,593550,18912,695125,83.69
2021-05-06,533292,24524,99323,45105,183278,54.37
2021-05-06,533293,11285,2109167,29102,5380351,38.78
2021-05-06,533294,2123,18959,2184,19652,97.21
2021-05-06,533295,44724,847520,62622,1185818,71.42
2021-05-06,533296,7299,104376,8652,122984,84.36
2021-05-06,533298,18518,173144,23005,214575,80.5
2021-05-06,533301,121172,53316,134318,58834,90.21
2021-05-06,533302,24,38880,46,74319,52.17
2021-05-06,533303,6344,1861013,7780,2320108,81.54
2021-05-06,533306,84,43546,89,46079,94.38
2021-05-06,533315,9918,71608,11274,80380,87.97
2021-05-06,533316,980,78155,1210,96036,80.99
2021-05-06,533320,8780,2917594,18344,5832767,47.86
2021-05-06,533326,22718,586125,28255,722992,80.4
2021-05-06,533329,36595,988065,47890,1296039,76.41
2021-05-06,533333,53595,4432307,100665,8367431,53.24
2021-05-06,533336,333,103230,1269,396344,26.24
2021-05-06,533339,7005,510665,10547,771464,66.42
2021-05-06,533343,3943,349547,4743,422727,83.13
2021-05-06,533344,56276,1004527,88733,1596590,63.42
2021-05-06,533385,8472,8368218,11017,10892442,76.9
2021-05-06,533393,71,21293,71,21295,100.0
2021-05-06,533398,12476,14596297,24103,27948703,51.76
2021-05-06,533400,472301,3202201,885498,6053074,53.34
2021-05-06,533407,6471,91824,6732,96680,96.12
2021-05-06,533408,63,270269,105,449885,60.0
2021-05-06,533427,14790,121870,14897,121990,99.28
2021-05-06,533451,447,5633,447,5595,100.0
2021-05-06,533452,1598,743310,1690,783340,94.56
2021-05-06,533470,3081,622825,6107,1229648,50.45
2021-05-06,533477,53180,15938046,56197,16887990,94.63
2021-05-06,533482,13388,51410,13492,51361,99.23
2021-05-06,533506,13124,334006,14128,347712,92.89
2021-05-06,533519,275174,23417308,808565,68898056,34.03
2021-05-06,533520,36820,3046855,68859,5752757,53.47
2021-05-06,533540,1868,14552,1868,14552,100.0
2021-05-06,533543,1788,151891,7567,647335,23.63
2021-05-06,533552,1350,399060,1973,585277,68.42
2021-05-06,533553,8394,1623400,14900,2846752,56.34
2021-05-06,533570,10626,433754,13526,551746,78.56
2021-05-06,533573,15744,14811956,35337,33444870,44.55
2021-05-06,533576,55612,734635,57682,760211,96.41
2021-05-06,533581,5845,2076437,5845,2076392,100.0
2021-05-06,533602,5501,6657,5501,6651,100.0
2021-05-06,533605,8907,6592,8907,6386,100.0
2021-05-06,533608,29286,2114450,47315,3411052,61.9
2021-05-06,533629,710,4978,1155,8116,61.47
2021-05-06,533638,1000,23700,1000,23700,100.0
2021-05-06,533644,166475,404535,210225,510449,79.19
2021-05-06,533655,17224,1719817,26504,2680400,64.99
2021-05-06,533676,1069,56638,1069,56638,100.0
2021-05-06,533704,314782,3572776,660710,6937612,47.64
2021-05-06,533719,17,73345,25,108078,68.0
2021-05-06,533758,1670,2186364,3640,4704803,45.88
2021-05-06,533761,3122,119573,3780,144257,82.59
2021-05-06,533896,3340,46092,4128,56632,80.91
2021-05-06,533982,4499,176136,13479,527397,33.38
2021-05-06,534060,2019984,2201783,2527949,2751544,79.91
2021-05-06,534076,10098,3175317,22769,7243653,44.35
2021-05-06,534091,4740,7013304,9364,13823786,50.62
2021-05-06,534139,19892,1852940,45710,4247682,43.52
2021-05-06,534190,4,11,4,10,100.0
2021-05-06,534309,642049,28731693,1230725,55049289,52.17
2021-05-06,534312,21507,149259,25200,174778,85.35
2021-05-06,534328,6292,653205,6292,653205,100.0
2021-05-06,534338,45,531,45,531,100.0
2021-05-06,534369,20591,1305470,22650,1444136,90.91
2021-05-06,534392,12067,2296954,23841,4615645,50.61
2021-05-06,534422,4016,36484,4016,36484,100.0
2021-05-06,534425,15123,604920,16859,673397,89.7
2021-05-06,534532,1457,5960,1457,5964,100.0
2021-05-06,534597,442064,4968800,943851,10938564,46.84
2021-05-06,534598,531,2252,534,2261,99.44
2021-05-06,534600,6757,3412961,10274,5111013,65.77
2021-05-06,534612,5197,59402,5631,62576,92.29
2021-05-06,534615,5060,42353,6400,54006,79.06
2021-05-06,534618,20893,1493616,20893,1493616,100.0
2021-05-06,534623,49001,1220125,78894,1931540,62.11
2021-05-06,534639,100,695,100,695,100.0
2021-05-06,534674,12652,90715,15870,112858,79.72
2021-05-06,534675,15171,254115,22241,377017,68.21
2021-05-06,534680,1748,339812,2240,427502,78.04
2021-05-06,534691,13863,117975,13863,120937,100.0
2021-05-06,534707,4186,4189,4186,4189,100.0
2021-05-06,534731,7411,2297,7411,2297,100.0
2021-05-06,534732,1,3,1,3,100.0
2021-05-06,534733,183,1984,183,1984,100.0
2021-05-06,534741,380843,209464,416187,230911,91.51
2021-05-06,534742,17219,1575539,31771,2876507,54.2
2021-05-06,534748,3492,219822,4193,263018,83.28
2021-05-06,534755,108699,336967,113456,347305,95.81
2021-05-06,534758,2812,1076575,4199,1617606,66.97
2021-05-06,534796,134,2546,134,2546,100.0
2021-05-06,534804,5292,2793118,10146,5379820,52.16
2021-05-06,534809,73407,1692032,96994,2242399,75.68
2021-05-06,534816,81613,21150009,148700,38301800,54.88
2021-05-06,534976,141,377345,340,912598,41.47
2021-05-06,535136,10891,384511,10891,384511,100.0
2021-05-06,535204,2664,5328,2709,5451,98.34
2021-05-06,535205,11641,36350,11641,36350,100.0
2021-05-06,535267,1,9,1,8,100.0
2021-05-06,535276,1257,643798,2067,1054580,60.81
2021-05-06,535322,3956,1316953,7296,2435092,54.22
2021-05-06,535387,55000,440000,55000,440000,100.0
2021-05-06,535458,1101,24551,1101,24551,100.0
2021-05-06,535566,271,10569,271,10779,100.0
2021-05-06,535601,3072,435610,5667,808561,54.21
2021-05-06,535602,455,152858,811,270781,56.1
2021-05-06,535620,100,6200,128,7743,78.12
2021-05-06,535621,3161,113164,3586,128589,88.15
2021-05-06,535648,17991,14852471,59013,48907027,30.49
2021-05-06,535657,16194,46963,17961,53252,90.16
2021-05-06,535667,329,4992,329,4992,100.0
2021-05-06,535693,5254,83276,6134,92894,85.65
2021-05-06,535719,10,26,10,25,100.0
2021-05-06,535730,43582,8717,55641,11007,78.33
2021-05-06,535754,122870,14087046,179735,20395721,68.36
2021-05-06,535755,38324,6702868,218440,38033145,17.54
2021-05-06,535789,131229,23168480,534294,94448555,24.56
2021-05-06,536170,20845,90050,20845,90050,100.0
2021-05-06,536264,5232,215036,7558,310636,69.22
2021-05-06,536493,4647,3277297,8010,5623277,58.01
2021-05-06,536507,66326,3482115,117903,6206802,56.25
2021-05-06,536565,13507,121895,13507,121895,100.0
2021-05-06,536659,9369,45747,9369,45747,100.0
2021-05-06,536709,87,922,112,1161,77.68
2021-05-06,536751,6135,5276,6135,5276,100.0
2021-05-06,536846,2511,16102,2511,16102,100.0
2021-05-06,536868,3735,134087,5492,195458,68.01
2021-05-06,536960,9047,232508,9894,252780,91.44
2021-05-06,536974,1541,61563,9809,386355,15.71
2021-05-06,537007,3950,618491,4819,752228,81.97
2021-05-06,537008,500,79950,510,82295,98.04
2021-05-06,537069,40,808,40,805,100.0
2021-05-06,537253,2110,69546,2110,69546,100.0
2021-05-06,537254,4814,37839,4864,38374,98.97
2021-05-06,537259,346,142085,538,219844,64.31
2021-05-06,537291,284,97057,456,154838,62.28
2021-05-06,537292,3468,135599,5053,200719,68.63
2021-05-06,537326,1532,16853,1532,16853,100.0
2021-05-06,537483,1,153,1,153,100.0
2021-05-06,537524,128970,112204,131055,112825,98.41
2021-05-06,537536,9826,535517,14299,780075,68.72
2021-05-06,537582,10000,15000,10000,15000,100.0
2021-05-06,537707,10,422,10,422,100.0
2021-05-06,537708,3948,607361,5992,919481,65.89
2021-05-06,537750,2070,204206,2142,216861,96.64
2021-05-06,537766,28367,87655,37027,114275,76.61
2021-05-06,537785,625,143688,625,143687,100.0
2021-05-06,537800,272663,188138,272665,191826,100.0
2021-05-06,537820,513126,666350,513126,666350,100.0
2021-05-06,537839,510,6156,520,6276,98.08
2021-05-06,537840,1,19,1,19,100.0
2021-05-06,538019,3714,21413,3714,21413,100.0
2021-05-06,538057,150562,3539713,195133,4589258,77.16
2021-05-06,538081,2250,2588,2250,2537,100.0
2021-05-06,538092,588,73471,598,71293,98.33
2021-05-06,538119,10392,444518,10392,444518,100.0
2021-05-06,538180,5213,1355,5213,1355,100.0
2021-05-06,538212,51865,17635,58856,20165,88.12
2021-05-06,538268,2917,530311,5081,922517,57.41
2021-05-06,538351,200,3590,200,3590,100.0
2021-05-06,538365,6938,164778,7708,185078,90.01
2021-05-06,538401,838,55727,1430,94548,58.6
2021-05-06,538433,5493,1955,5493,1955,100.0
2021-05-06,538446,1268,80163,1268,80163,100.0
2021-05-06,538464,5420,8293,5521,7742,98.17
2021-05-06,538476,7925,42003,13514,72641,58.64
2021-05-06,538521,14188,267444,14194,259229,99.96
2021-05-06,538537,100,45,100,45,100.0
2021-05-06,538539,198,262,198,261,100.0
2021-05-06,538540,84756,24580,97471,28540,86.96
2021-05-06,538546,6000,552000,6000,552000,100.0
2021-05-06,538557,2420,4378,2420,4378,100.0
2021-05-06,538562,2429,135903,3740,208922,64.95
2021-05-06,538564,50815,7027715,51142,7080474,99.36
2021-05-06,538565,1052,58386,1530,81049,68.76
2021-05-06,538566,13506,16778504,20519,25489060,65.82
2021-05-06,538567,985,681916,1207,838566,81.61
2021-05-06,538569,200,3580,200,3580,100.0
2021-05-06,538597,517,740,517,739,100.0
2021-05-06,538598,31019,1541645,50905,2521751,60.94
2021-05-06,538607,112162,154784,113785,154177,98.57
2021-05-06,538610,654,14745,654,14745,100.0
2021-05-06,538611,1,5,1,4,100.0
2021-05-06,538634,1768,149750,2692,233354,65.68
2021-05-06,538635,95346,4743464,430300,21536411,22.16
2021-05-06,538653,8896,10319,8896,10319,100.0
2021-05-06,538666,3213,991854,5839,1808146,55.03
2021-05-06,538683,99,51985,748,393877,13.24
2021-05-06,538685,2762,262252,4002,383579,69.02
2021-05-06,538706,3156,408702,10084,1297360,31.3
2021-05-06,538707,510,5769,510,5768,100.0
2021-05-06,538708,7,18,7,17,100.0
2021-05-06,538713,220,6600,4320,129572,5.09
2021-05-06,538714,5,177,5,177,100.0
2021-05-06,538715,1926,90137,2632,122428,73.18
2021-05-06,538730,99,68538,101,69777,98.02
2021-05-06,538732,49,1879,49,1879,100.0
2021-05-06,538734,434,58699,3230,445043,13.44
2021-05-06,538742,1,15,1,14,100.0
2021-05-06,538743,21,94,21,93,100.0
2021-05-06,538770,25,106,25,103,100.0
2021-05-06,538772,14147,999486,14147,999491,100.0
2021-05-06,538778,180,6390,180,6390,100.0
2021-05-06,538786,632,2521,632,2521,100.0
2021-05-06,538787,6150,18020,9351,27230,65.77
2021-05-06,538795,2734,768254,3408,963509,80.22
2021-05-06,538812,25492,134918,25492,134918,100.0
2021-05-06,538833,20,74,20,74,100.0
2021-05-06,538834,62,174,62,173,100.0
2021-05-06,538835,110514,87836528,238723,181918804,46.29
2021-05-06,538836,11595,2855849,26773,6639039,43.31
2021-05-06,538837,61230,5651529,74793,7076797,81.87
2021-05-06,538860,72102,16051,72102,16051,100.0
2021-05-06,538868,10,188,10,188,100.0
2021-05-06,538882,32574,486005,33883,512959,96.14
2021-05-06,538890,880,26400,901,27895,97.67
2021-05-06,538891,9565,595900,41775,2601144,22.9
2021-05-06,538896,20546,24998319,34624,41647798,59.34
2021-05-06,538902,500,145325,549,157353,91.07
2021-05-06,538920,6783,303539,6783,303539,100.0
2021-05-06,538922,11323,215704,13756,262746,82.31
2021-05-06,538928,222,3552,222,3537,100.0
2021-05-06,538942,4866,74937,5866,88432,82.95
2021-05-06,538952,1527,1130,1527,1137,100.0
2021-05-06,538961,66733,544542,105850,868175,63.04
2021-05-06,538962,98706,10684925,139957,14884502,70.53
2021-05-06,538964,532,436400,769,635614,69.18
2021-05-06,538965,6908,216568,6908,216568,100.0
2021-05-06,538970,4996,371203,21670,1599972,23.05
2021-05-06,538979,179,178240,299,300976,59.87
2021-05-06,538987,468,68422,468,68290,100.0
2021-05-06,539006,364,564200,386,596261,94.3
2021-05-06,539009,119,272,119,272,100.0
2021-05-06,539011,13,70,13,70,100.0
2021-05-06,539013,83,3100,83,3100,100.0
2021-05-06,539016,1228,8707,1228,8523,100.0
2021-05-06,539017,22492,1925316,55896,4781367,40.24
2021-05-06,539018,802,298986,1036,391244,77.41
2021-05-06,539026,0,0,8000,80600,0.0
2021-05-06,539031,441,67967,704,108110,62.64
2021-05-06,539032,2117,12660,2117,12659,100.0
2021-05-06,539040,1313,3756,1482,4253,88.6
2021-05-06,539041,7500,54525,7500,54525,100.0
2021-05-06,539042,28576,2043184,30982,2201433,92.23
2021-05-06,539043,30349,27315,30349,27289,100.0
2021-05-06,539044,4748,117039,6198,152078,76.61
2021-05-06,539045,4870,53522,6357,70413,76.61
2021-05-06,539046,2999,48584,3437,56368,87.26
2021-05-06,539056,4294,23660,6616,35728,64.9
2021-05-06,539083,55862,4156133,65972,4937878,84.68
2021-05-06,539097,27500,1182500,40000,1694250,68.75
2021-05-06,539098,9000,84150,9000,84150,100.0
2021-05-06,539110,1,18,1,17,100.0
2021-05-06,539111,151,1421,151,1420,100.0
2021-05-06,539112,51,1342,51,1341,100.0
2021-05-06,539113,102,110160,150,160089,68.0
2021-05-06,539118,3795,822187,5847,1271452,64.9
2021-05-06,539120,100,1410,100,1410,100.0
2021-05-06,539122,5701,149082,8751,228752,65.15
2021-05-06,539126,7932,124929,9469,148493,83.77
2021-05-06,539132,27,70,27,69,100.0
2021-05-06,539141,2754,195259,3348,236848,82.26
2021-05-06,539143,1921,20747,1921,20109,100.0
2021-05-06,539148,8968,6332754,10009,7114440,89.6
2021-05-06,539149,1150,2795,1150,2794,100.0
2021-05-06,539150,12916,2827959,22648,4977042,57.03
2021-05-06,539151,292,17194,292,17194,100.0
2021-05-06,539177,16,5229,16,5186,100.0
2021-05-06,539195,2850,109725,3327,124469,85.66
2021-05-06,539196,3014,40479,3764,50082,80.07
2021-05-06,539197,59269,38525,59269,38524,100.0
2021-05-06,539198,362,1531,362,1531,100.0
2021-05-06,539201,10298,874816,13286,1130440,77.51
2021-05-06,539216,200,17940,9317,858135,2.15
2021-05-06,539217,2333,4457,2333,4456,100.0
2021-05-06,539219,7856,109199,12453,171512,63.09
2021-05-06,539221,3505,4978397,3505,4978397,100.0
2021-05-06,539222,140000,1232000,140000,1217000,100.0
2021-05-06,539223,410,1927,410,1760,100.0
2021-05-06,539225,51237,245418,51237,245418,100.0
2021-05-06,539226,64,1923,64,1923,100.0
2021-05-06,539227,692,20207,692,20393,100.0
2021-05-06,539228,2616,77172,3304,99855,79.18
2021-05-06,539229,13200,90390,13200,90390,100.0
2021-05-06,539235,502,133683,502,134158,100.0
2021-05-06,539251,698,13646,698,13094,100.0
2021-05-06,539252,24740,144235,26167,152748,94.55
2021-05-06,539254,44534,50370181,68167,76499061,65.33
2021-05-06,539255,35,2930,60,4942,58.33
2021-05-06,539267,204,7518,204,7520,100.0
2021-05-06,539268,25785,15137085,77826,44731881,33.13
2021-05-06,539273,1000,19750,1000,19750,100.0
2021-05-06,539274,150,532,150,532,100.0
2021-05-06,539275,22,1447,22,1447,100.0
2021-05-06,539276,1931,510074,2835,752123,68.11
2021-05-06,539278,1131,905,1181,956,95.77
2021-05-06,539287,5248,147994,6046,170681,86.8
2021-05-06,539289,66780,4804821,70195,5060638,95.13
2021-05-06,539290,13678,232526,15882,268882,86.12
2021-05-06,539291,66789,3543157,91487,5482631,73.0
2021-05-06,539300,1,25,1,24,100.0
2021-05-06,539301,8116,756817,12879,1177952,63.02
2021-05-06,539302,108,61323,182,103945,59.34
2021-05-06,539304,500,10350,500,10350,100.0
2021-05-06,539309,2457,201229,2598,210691,94.57
2021-05-06,539310,156111,4979941,322423,10018735,48.42
2021-05-06,539312,69,35397,97,49369,71.13
2021-05-06,539313,9,13793,11,16858,81.82
2021-05-06,539331,1497,182934,2133,262474,70.18
2021-05-06,539332,43909,1519252,65071,2249619,67.48
2021-05-06,539334,2305,371682,6232,998203,36.99
2021-05-06,539336,7144,3823112,19100,10170836,37.4
2021-05-06,539346,3549,70271,3868,76474,91.75
2021-05-06,539353,150,25020,150,24174,100.0
2021-05-06,539354,7229,385668,8059,428101,89.7
2021-05-06,539359,22996,330223,25926,373047,88.7
2021-05-06,539363,324,1901,324,1901,100.0
2021-05-06,539391,193,2838,193,2857,100.0
2021-05-06,539399,201,23115,201,22737,100.0
2021-05-06,539400,1990,1356981,2788,1914341,71.38
2021-05-06,539402,51200,1305600,51200,1305600,100.0
2021-05-06,539404,12733,1075302,18236,1540397,69.82
2021-05-06,539407,1017,45359,1354,60767,75.11
2021-05-06,539409,26,291,26,291,100.0
2021-05-06,539428,3071,207139,4168,282650,73.68
2021-05-06,539436,1535187,51735802,3160603,106032608,48.57
2021-05-06,539437,1028309,58459367,2017195,113778721,50.98
2021-05-06,539447,63316,961771,119430,1675679,53.02
2021-05-06,539448,9463,15743120,29074,48500802,32.55
2021-05-06,539450,14375,2184282,80127,12074064,17.94
2021-05-06,539469,204,8000,204,8000,100.0
2021-05-06,539470,1544,186438,18321,2183776,8.43
2021-05-06,539479,225,5175,225,5175,100.0
2021-05-06,539480,72,12315,96,16450,75.0
2021-05-06,539487,12,6408,13,6906,92.31
2021-05-06,539515,5165,1614063,6049,1912437,85.39
2021-05-06,539516,160,24960,211,32903,75.83
2021-05-06,539517,116,60619,271,142086,42.8
2021-05-06,539518,456,48770,511,53864,89.24
2021-05-06,539519,11038,327277,25997,759856,42.46
2021-05-06,539523,4593,13143329,10095,28960284,45.5
2021-05-06,539524,1897,5385489,7640,21744534,24.83
2021-05-06,539525,997,579,997,579,100.0
2021-05-06,539526,631478,277851,925744,397684,68.21
2021-05-06,539527,4,1440,4,1440,100.0
2021-05-06,539528,1830,52430,1905,54531,96.06
2021-05-06,539542,748,1452280,1732,3351528,43.19
2021-05-06,539546,2239,9382,2239,9404,100.0
2021-05-06,539551,5011,2028704,9845,3997235,50.9
2021-05-06,539561,6973,420850,6973,420850,100.0
2021-05-06,539562,242,17545,243,17294,99.59
2021-05-06,539570,144000,1209600,153600,1298784,93.75
2021-05-06,539594,26897,122920,36071,165125,74.57
2021-05-06,539596,28,136,28,135,100.0
2021-05-06,539597,12131,1990698,36259,5998572,33.46
2021-05-06,539620,2600,57720,3791,86485,68.58
2021-05-06,539621,1472,10540,1472,10540,100.0
2021-05-06,539636,32851,1532500,58704,2752686,55.96
2021-05-06,539658,283,948730,406,1363050,69.7
2021-05-06,539660,82525,26878393,85733,27983170,96.26
2021-05-06,539661,36599,1807264,36599,1807264,100.0
